0.99,0.5,0.1,decision_tree,0.9948173741362291,0.9948173741362291
1.0,0.5,0.1,decision_tree,0.9948173741362291,0.9948173741362291
0.9,0.5,0.1,random_forest,0.9602665350444225,0.8141658440276407
0.95,0.5,0.1,random_forest,0.9790227048371175,0.944471865745311
0.99,0.5,0.1,random_forest,0.9913622902270484,0.9814906219151036
1.0,0.5,0.1,random_forest,0.9948173741362291,0.9938302073050346
0.9,0.5,0.2,svm_rbf,0.972852912142152,0.972852912142152
0.95,0.5,0.2,svm_rbf,0.9960513326752222,0.9960513326752222
0.99,0.5,0.2,svm_rbf,0.9960513326752222,0.9960513326752222
1.0,0.5,0.2,svm_rbf,0.9960513326752222,0.9960513326752222
0.9,0.5,0.2,logistic_regression,0.9669299111549852,0.751974333662389
0.95,0.5,0.2,logistic_regression,0.9874136229022705,0.9062191510365252
0.99,0.5,0.2,logistic_regression,0.9945705824284304,0.9822309970384995
1.0,0.5,0.2,logistic_regression,0.9960513326752222,0.9953109575518263
0.9,0.5,0.2,decision_tree,0.9960513326752222,0.9960513326752222
0.95,0.5,0.2,decision_tree,0.9960513326752222,0.9960513326752222
0.99,0.5,0.2,decision_tree,0.9960513326752222,0.9960513326752222
1.0,0.5,0.2,decision_tree,0.9960513326752222,0.9960513326752222
0.9,0.5,0.2,random_forest,0.9669299111549852,0.8045409674234946
0.95,0.5,0.2,random_forest,0.9814906219151036,0.9346001974333662
0.99,0.5,0.2,random_forest,0.9933366238894373,0.9861796643632774
1.0,0.5,0.2,random_forest,0.9960513326752222,0.9950641658440277
0.9,0.5,0.3,svm_rbf,0.9817374136229022,0.9817374136229022
0.95,0.5,0.3,svm_rbf,0.998025666337611,0.998025666337611
0.99,0.5,0.3,svm_rbf,0.998025666337611,0.998025666337611
1.0,0.5,0.3,svm_rbf,0.998025666337611,0.998025666337611
0.9,0.5,0.3,logistic_regression,0.9795162882527148,0.8445212240868707
0.95,0.5,0.3,logistic_regression,0.9908687068114511,0.9304047384007897
0.99,0.5,0.3,logistic_regression,0.9960513326752222,0.972852912142152
1.0,0.5,0.3,logistic_regression,0.998025666337611,0.998025666337611
0.9,0.5,0.3,decision_tree,0.998025666337611,0.998025666337611
0.95,0.5,0.3,decision_tree,0.998025666337611,0.998025666337611
0.99,0.5,0.3,decision_tree,0.998025666337611,0.998025666337611
1.0,0.5,0.3,decision_tree,0.998025666337611,0.998025666337611
0.9,0.5,0.3,random_forest,0.9782823297137216,0.8748766041461007
0.95,0.5,0.3,random_forest,0.9886475814412635,0.9617472852912142
0.99,0.5,0.3,random_forest,0.9960513326752222,0.9918558736426456
1.0,0.5,0.3,random_forest,0.998025666337611,0.9965449160908193
0.9,0.5,0.4,svm_rbf,0.9913622902270484,0.9913622902270484
0.95,0.5,0.4,svm_rbf,0.9995064165844028,0.9995064165844028
0.99,0.5,0.4,svm_rbf,0.9995064165844028,0.9995064165844028
1.0,0.5,0.4,svm_rbf,0.9995064165844028,0.9995064165844028
0.9,0.5,0.4,logistic_regression,0.989634748272458,0.9128825271470878
0.95,0.5,0.4,logistic_regression,0.9945705824284304,0.9449654491609082
0.99,0.5,0.4,logistic_regression,0.9985192497532083,0.9869200394866733
1.0,0.5,0.4,logistic_regression,0.9995064165844028,0.9995064165844028
0.9,0.5,0.4,decision_tree,0.9995064165844028,0.9995064165844028
0.95,0.5,0.4,decision_tree,0.9995064165844028,0.9995064165844028
0.99,0.5,0.4,decision_tree,0.9995064165844028,0.9995064165844028
1.0,0.5,0.4,decision_tree,0.9995064165844028,0.9995064165844028
0.9,0.5,0.4,random_forest,0.989634748272458,0.9207798617966436
0.95,0.5,0.4,random_forest,0.9945705824284304,0.9681638696939783
0.99,0.5,0.4,random_forest,0.9985192497532083,0.9955577492596249
1.0,0.5,0.4,random_forest,0.9995064165844028,0.9987660414610069
0.99,0.5,0.2,logistic_regression,0.9945705824284304,0.9822309970384995
0.99,0.5,0.3,random_forest,0.9960513326752222,0.9918558736426456
1,0.5,0.3,random_forest,0.998025666337611,0.9965449160908193
1,0.5,0.2,logistic_regression,0.9960513326752222,0.9953109575518263
